mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.14385255177815756,0.02803967383550146,0.08334088325500488,0.02537048546565403,15,4,5,50,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.41025641025641024,0.3764705882352941,0.2619047619047619,0.34954392013215546,0.06348667568088713,58,0.7684210526315789,0.7918781725888325,0.7897435897435897,0.7833476049880003,0.010590580245908629
0.2629560629526774,0.0688252218583015,0.08420387903849284,0.010615739292669521,15,4,5,100,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.4691358024691358,0.3373493975903614,0.175,0.32716173335316573,0.12029632565876093,72,0.7486631016042781,0.8020304568527918,0.774869109947644,0.7751875561349046,0.02178829513807667
0.48294663429260254,0.0708518345790686,0.1007707913716634,0.00892817520345123,15,4,5,200,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.4444444444444444,0.3023255813953488,0.19753086419753085,0.3147669633457747,0.10118520977631247,84,0.78125,0.7959183673469388,0.7684210526315789,0.7818631399928392,0.011234100902371638
0.16796199480692545,0.005218286332525924,0.07828934987386067,0.005377270632388906,15,4,10,50,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.4,0.3333333333333333,0.21951219512195122,0.31761517615176155,0.07451736833925632,81,0.717391304347826,0.7446808510638298,0.7897435897435897,0.7506052483850819,0.029833283015367845
0.3354655106862386,0.03350027414129084,0.07928530375162761,0.020053362637859187,15,4,10,100,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.41975308641975306,0.3132530120481928,0.225,0.31933536615598196,0.07962385505665312,79,0.7419354838709677,0.7708333333333334,0.7643979057591623,0.7590555743211546,0.01238754225778279
0.47877875963846844,0.0671485325929742,0.10510460535685222,0.01007640663396348,15,4,10,200,"{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.4444444444444444,0.3170731707317073,0.2891566265060241,0.350224747227392,0.06759115754855767,56,0.7340425531914894,0.7643979057591623,0.7619047619047619,0.7534484069518045,0.013759707160031593
0.15167133013407388,0.009484907175754452,0.0998545487721761,0.010108163898695207,,1,2,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.4827586206896552,0.4731182795698925,0.4222222222222222,0.45936637416059,0.026558113156394204,6,1.0,1.0,1.0,1.0,0.0
0.31595691045125324,0.053128999499593585,0.09162425994873047,0.017331245894324113,,1,2,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.5057471264367817,0.4444444444444444,0.46153846153846156,0.47057667747322923,0.025829849855364663,4,1.0,1.0,1.0,1.0,0.0
0.49778374036153156,0.09566713846203412,0.09300398826599121,0.004298655601869325,,1,2,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.4943820224719101,0.46153846153846156,0.42696629213483145,0.4609622587150677,0.027525372313445547,5,1.0,1.0,1.0,1.0,0.0
0.1666382153828939,0.02306120975699002,0.0966039498647054,0.03599599058933956,,1,5,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.4578313253012048,0.43478260869565216,0.3448275862068966,0.4124805067345845,0.048754480657234735,20,0.9736842105263158,0.9502262443438914,0.9502262443438914,0.9580455664046994,0.01105819130695803
0.3307329018910726,0.027229847472720392,0.09196027119954427,0.014613916727313334,,1,5,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.47058823529411764,0.4222222222222222,0.36363636363636365,0.4188156070509012,0.043729314980291166,15,0.9779735682819384,0.9502262443438914,0.9502262443438914,0.9594753523232403,0.013080213944248577
0.4860673745473226,0.05665152869756474,0.10948920249938965,0.024793747290531052,,1,5,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.47619047619047616,0.3956043956043956,0.36363636363636365,0.41181041181041184,0.04735738790771864,23,0.9824561403508771,0.9688888888888889,0.9596412556053812,0.9703287616150491,0.009369619934953647
0.15019814173380533,0.01807612027615774,0.06179134051005045,0.013314268148480324,,1,10,50,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.4878048780487805,0.4,0.2682926829268293,0.38536585365853665,0.09021093662881428,35,0.8585365853658536,0.8585365853658536,0.8737864077669902,0.8636198594995658,0.007188835221156136
0.3117644786834717,0.04069771965046542,0.09868041674296062,0.004604542023518235,,1,10,100,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.47619047619047616,0.3595505617977528,0.3058823529411765,0.3805411303098018,0.07109461857749352,41,0.8695652173913043,0.8640776699029126,0.8627450980392157,0.8654626617778108,0.0029515147370273087
0.5334184964497884,0.02019399357164632,0.11043238639831543,0.008483749245937311,,1,10,200,"{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.4578313253012048,0.3409090909090909,0.30952380952380953,0.3694214085780351,0.06381480498628656,44,0.8857142857142857,0.8803827751196173,0.8899521531100478,0.885349737981317,0.0039151773112800995
0.1747096379597982,0.025070472038839917,0.08123453458150227,0.036871349225025746,,2,2,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.4634146341463415,0.4222222222222222,0.35294117647058826,0.4128593442797173,0.045583943263930074,19,0.9406392694063926,0.9107981220657277,0.9454545454545454,0.9322973123088886,0.015328798750254283
0.2833262284596761,0.06957703003397428,0.09085543950398763,0.01013198355167613,,2,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.4666666666666667,0.4175824175824176,0.35294117647058826,0.4123967535732242,0.046572811192059006,22,0.9454545454545454,0.9454545454545454,0.9308755760368663,0.9405948889819857,0.006872592091968127
0.5652162233988444,0.02797263234592372,0.15182940165201822,0.004031552353098168,,2,2,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.4634146341463415,0.41304347826086957,0.3448275862068966,0.40709523287136923,0.04859532352094754,26,0.9406392694063926,0.954954954954955,0.9259259259259259,0.9405067167624246,0.01185142211563996
0.17724895477294922,0.024805042957705126,0.08378171920776367,0.017293729817890045,,2,5,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.47058823529411764,0.44680851063829785,0.3595505617977528,0.4256491025767228,0.04773630097391653,10,0.9411764705882353,0.9166666666666666,0.9107981220657277,0.9228804197735432,0.013157230217479863
0.36540381113688153,0.04756565488830224,0.09773882230122884,0.03750060082501751,,2,5,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.47058823529411764,0.4090909090909091,0.38202247191011235,0.42056720543171305,0.03705628731380021,11,0.9216589861751152,0.9209302325581395,0.9158878504672897,0.9194923564001815,0.002566075826854799
0.5796651840209961,0.019589518904872642,0.1189882755279541,0.004436221696830721,,2,5,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.42857142857142855,0.3956043956043956,0.4222222222222222,0.41546601546601547,0.014281481318169111,17,0.9166666666666666,0.9259259259259259,0.9308755760368663,0.9244893895431531,0.00588902957240042
0.22267675399780273,0.046166631283882265,0.07088438669840495,0.04531165672593293,,2,10,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.4523809523809524,0.3488372093023256,0.2988505747126437,0.36668957879864056,0.0639370760420905,47,0.83,0.8241206030150754,0.8102564102564103,0.8214590044238287,0.00827709346274365
0.3118707338968913,0.07996692483962435,0.09095803896586101,0.018112495356147486,,2,10,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.4523809523809524,0.3132530120481928,0.2619047619047619,0.342512908777969,0.08046697439346727,62,0.8415841584158416,0.8181818181818182,0.7853403141361257,0.8150354302445951,0.023068988167795863
0.5503095785776774,0.07995529901218865,0.1232917308807373,0.04192001009034609,,2,10,200,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.4444444444444444,0.3488372093023256,0.2682926829268293,0.35385811222453306,0.07200124013309477,52,0.8415841584158416,0.82,0.7979274611398963,0.8198372065185793,0.017823143765884397
0.17539715766906738,0.038443643264238624,0.07827075322469075,0.014195099045170209,,4,2,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.41025641025641024,0.3953488372093023,0.2619047619047619,0.3558366697901581,0.06669813302125549,50,0.7684210526315789,0.7857142857142857,0.7897435897435897,0.7812929760298181,0.009249274988442604
0.3369431495666504,0.025085802661863436,0.06625771522521973,0.017561191149700003,,4,2,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.4691358024691358,0.34146341463414637,0.175,0.3285330723677607,0.12042802245016183,70,0.7486631016042781,0.8020304568527918,0.774869109947644,0.7751875561349046,0.02178829513807667
0.4647434552510579,0.014972074629705307,0.08750192324320476,0.009306589745403493,,4,2,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.4444444444444444,0.3023255813953488,0.19753086419753085,0.3147669633457747,0.10118520977631247,84,0.78125,0.7959183673469388,0.7684210526315789,0.7818631399928392,0.011234100902371638
0.1541597048441569,0.03385209309050128,0.09724060694376628,0.03577263076212578,,4,5,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.41025641025641024,0.3953488372093023,0.2619047619047619,0.3558366697901581,0.06669813302125549,50,0.7684210526315789,0.7857142857142857,0.7897435897435897,0.7812929760298181,0.009249274988442604
0.3032328287760417,0.032854977773520776,0.06738567352294922,0.007670947348156919,,4,5,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.4691358024691358,0.34146341463414637,0.175,0.3285330723677607,0.12042802245016183,70,0.7486631016042781,0.8020304568527918,0.774869109947644,0.7751875561349046,0.02178829513807667
0.5296626885732015,0.0844845385639678,0.06533447901407878,0.0071622770663586546,,4,5,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.4444444444444444,0.3023255813953488,0.19753086419753085,0.3147669633457747,0.10118520977631247,84,0.78125,0.7959183673469388,0.7684210526315789,0.7818631399928392,0.011234100902371638
0.14658848444620767,0.011301429835613953,0.0599829355875651,0.0070068890858910856,,4,10,50,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.4,0.3333333333333333,0.21951219512195122,0.31761517615176155,0.07451736833925632,81,0.717391304347826,0.7446808510638298,0.7897435897435897,0.7506052483850819,0.029833283015367845
0.3032042980194092,0.05425792968913003,0.04826823870340983,0.0029006752367749474,,4,10,100,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.41975308641975306,0.3132530120481928,0.225,0.31933536615598196,0.07962385505665312,79,0.7419354838709677,0.7708333333333334,0.7643979057591623,0.7590555743211546,0.01238754225778279
0.47278602917989093,0.023534159670990065,0.046378533045450844,0.00486094899006472,,4,10,200,"{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.4444444444444444,0.3170731707317073,0.2891566265060241,0.350224747227392,0.06759115754855767,56,0.7340425531914894,0.7643979057591623,0.7619047619047619,0.7534484069518045,0.013759707160031593
